inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,reorder_level,is_below_reorder
INV-P0001-WH-SOUTH-20230126,P0001,WH-SOUTH,2023-01-26,943,55,False
INV-P0334-WH-WEST-20220501,P0334,WH-WEST,2022-05-01,1092,29,False
INV-P0250-WH-NORTH-20220928,P0250,WH-NORTH,2022-09-28,512,25,False
INV-P0215-WH-WEST-20220928,P0215,WH-WEST,2022-09-28,633,133,False
INV-P0168-WH-WEST-20220829,P0168,WH-WEST,2022-08-29,881,103,False
INV-P0205-WH-EAST-20230327,P0205,WH-EAST,2023-03-27,423,24,False
INV-P0088-WH-WEST-20220531,P0088,WH-WEST,2022-05-31,739,79,False
INV-P0293-WH-EAST-20230725,P0293,WH-EAST,2023-07-25,1614,99,False
INV-P0410-WH-CENTRAL-20221028,P0410,WH-CENTRAL,2022-10-28,845,125,False
INV-P0204-WH-CENTRAL-20220302,P0204,WH-CENTRAL,2022-03-02,17,130,True
INV-P0379-WH-SOUTH-20230526,P0379,WH-SOUTH,2023-05-26,1018,148,False
INV-P0349-WH-SOUTH-20220829,P0349,WH-SOUTH,2022-08-29,871,49,False
INV-P0168-WH-SOUTH-20220302,P0168,WH-SOUTH,2022-03-02,302,100,False
INV-P0460-WH-NORTH-20220101,P0460,WH-NORTH,2022-01-01,449,132,False
INV-P0372-WH-WEST-20231222,P0372,WH-WEST,2023-12-22,162,97,False
INV-P0120-WH-EAST-20221127,P0120,WH-EAST,2022-11-27,494,83,False
INV-P0399-WH-NORTH-20220131,P0399,WH-NORTH,2022-01-31,216,110,False
INV-P0060-WH-WEST-20221028,P0060,WH-WEST,2022-10-28,829,105,False
INV-P0429-WH-EAST-20230824,P0429,WH-EAST,2023-08-24,1603,58,False
INV-P0053-WH-EAST-20230526,P0053,WH-EAST,2023-05-26,1046,87,False
INV-P0064-WH-NORTH-20230824,P0064,WH-NORTH,2023-08-24,899,117,False
INV-P0221-WH-EAST-20220730,P0221,WH-EAST,2022-07-30,440,114,False
INV-P0172-WH-WEST-20220401,P0172,WH-WEST,2022-04-01,674,78,False
INV-P0350-WH-EAST-20230824,P0350,WH-EAST,2023-08-24,1246,60,False
INV-P0001-WH-WEST-20220101,P0001,WH-WEST,2022-01-01,793,130,False
INV-P0419-WH-EAST-20221127,P0419,WH-EAST,2022-11-27,819,123,False
INV-P0003-WH-EAST-20230426,P0003,WH-EAST,2023-04-26,149,104,False
INV-P0209-WH-EAST-20220401,P0209,WH-EAST,2022-04-01,222,150,False
INV-P0447-WH-NORTH-20220131,P0447,WH-NORTH,2022-01-31,70,91,True
INV-P0118-WH-CENTRAL-20231222,P0118,WH-CENTRAL,2023-12-22,1496,96,False
INV-P0141-WH-SOUTH-20220101,P0141,WH-SOUTH,2022-01-01,306,66,False
INV-P0345-WH-EAST-20220531,P0345,WH-EAST,2022-05-31,747,75,False
INV-P0216-WH-CENTRAL-20220131,P0216,WH-CENTRAL,2022-01-31,480,68,False
INV-P0015-WH-WEST-20230426,P0015,WH-WEST,2023-04-26,987,63,False
INV-P0179-WH-CENTRAL-20231122,P0179,WH-CENTRAL,2023-11-22,735,53,False
INV-P0020-WH-NORTH-20221127,P0020,WH-NORTH,2022-11-27,650,150,False
INV-P0247-WH-SOUTH-20220501,P0247,WH-SOUTH,2022-05-01,790,69,False
INV-P0263-WH-WEST-20220101,P0263,WH-WEST,2022-01-01,743,115,False
INV-P0349-WH-CENTRAL-20221127,P0349,WH-CENTRAL,2022-11-27,1197,99,False
INV-P0455-WH-CENTRAL-20220501,P0455,WH-CENTRAL,2022-05-01,0,120,True
INV-P0099-WH-CENTRAL-20231023,P0099,WH-CENTRAL,2023-10-23,965,113,False
INV-P0149-WH-WEST-20221127,P0149,WH-WEST,2022-11-27,499,33,False
INV-P0027-WH-WEST-20231222,P0027,WH-WEST,2023-12-22,1552,31,False
INV-P0203-WH-SOUTH-20230526,P0203,WH-SOUTH,2023-05-26,911,61,False
INV-P0331-WH-EAST-20230327,P0331,WH-EAST,2023-03-27,636,127,False
INV-P0040-WH-SOUTH-20221127,P0040,WH-SOUTH,2022-11-27,715,93,False
INV-P0443-WH-NORTH-20231023,P0443,WH-NORTH,2023-10-23,1201,85,False
INV-P0218-WH-CENTRAL-20220302,P0218,WH-CENTRAL,2022-03-02,32,84,True
INV-P0147-WH-CENTRAL-20230526,P0147,WH-CENTRAL,2023-05-26,576,80,False
INV-P0367-WH-WEST-20221227,P0367,WH-WEST,2022-12-27,965,41,False
INV-P0142-WH-CENTRAL-20220630,P0142,WH-CENTRAL,2022-06-30,699,93,False
INV-P0182-WH-WEST-20221227,P0182,WH-WEST,2022-12-27,467,60,False
INV-P0110-WH-NORTH-20220630,P0110,WH-NORTH,2022-06-30,322,63,False
INV-P0238-WH-EAST-20230725,P0238,WH-EAST,2023-07-25,383,49,False
INV-P0476-WH-SOUTH-20230824,P0476,WH-SOUTH,2023-08-24,1524,86,False
INV-P0086-WH-NORTH-20230725,P0086,WH-NORTH,2023-07-25,873,144,False
INV-P0447-WH-EAST-20220730,P0447,WH-EAST,2022-07-30,416,118,False
INV-P0099-WH-WEST-20230824,P0099,WH-WEST,2023-08-24,1057,32,False
INV-P0006-WH-CENTRAL-20230526,P0006,WH-CENTRAL,2023-05-26,616,107,False
INV-P0228-WH-CENTRAL-20231023,P0228,WH-CENTRAL,2023-10-23,198,55,False
INV-P0230-WH-WEST-20230923,P0230,WH-WEST,2023-09-23,1168,43,False
INV-P0081-WH-CENTRAL-20220501,P0081,WH-CENTRAL,2022-05-01,437,22,False
INV-P0115-WH-SOUTH-20220401,P0115,WH-SOUTH,2022-04-01,150,78,False
INV-P0371-WH-CENTRAL-20231222,P0371,WH-CENTRAL,2023-12-22,1030,124,False
INV-P0332-WH-NORTH-20231222,P0332,WH-NORTH,2023-12-22,601,51,False
INV-P0197-WH-WEST-20220302,P0197,WH-WEST,2022-03-02,698,83,False
INV-P0255-WH-NORTH-20230126,P0255,WH-NORTH,2023-01-26,1183,31,False
INV-P0390-WH-EAST-20231122,P0390,WH-EAST,2023-11-22,743,37,False
INV-P0312-WH-WEST-20220630,P0312,WH-WEST,2022-06-30,313,80,False
INV-P0291-WH-WEST-20230526,P0291,WH-WEST,2023-05-26,677,107,False
INV-P0417-WH-SOUTH-20220531,P0417,WH-SOUTH,2022-05-31,792,68,False
INV-P0390-WH-NORTH-20230824,P0390,WH-NORTH,2023-08-24,1249,118,False
INV-P0395-WH-WEST-20230327,P0395,WH-WEST,2023-03-27,494,103,False
INV-P0221-WH-SOUTH-20230725,P0221,WH-SOUTH,2023-07-25,557,145,False
INV-P0143-WH-WEST-20221127,P0143,WH-WEST,2022-11-27,586,122,False
INV-P0003-WH-WEST-20230725,P0003,WH-WEST,2023-07-25,813,31,False
INV-P0175-WH-NORTH-20230225,P0175,WH-NORTH,2023-02-25,1077,100,False
INV-P0302-WH-WEST-20220302,P0302,WH-WEST,2022-03-02,440,94,False
INV-P0196-WH-NORTH-20221028,P0196,WH-NORTH,2022-10-28,97,106,True
INV-P0174-WH-WEST-20230225,P0174,WH-WEST,2023-02-25,1161,119,False
INV-P0145-WH-SOUTH-20231122,P0145,WH-SOUTH,2023-11-22,1361,100,False
INV-P0256-WH-SOUTH-20220531,P0256,WH-SOUTH,2022-05-31,340,72,False
INV-P0216-WH-NORTH-20230923,P0216,WH-NORTH,2023-09-23,738,25,False
INV-P0319-WH-EAST-20230625,P0319,WH-EAST,2023-06-25,1387,117,False
INV-P0410-WH-SOUTH-20220829,P0410,WH-SOUTH,2022-08-29,610,128,False
INV-P0402-WH-SOUTH-20220101,P0402,WH-SOUTH,2022-01-01,214,42,False
INV-P0136-WH-EAST-20221028,P0136,WH-EAST,2022-10-28,221,48,False
INV-P0151-WH-EAST-20220928,P0151,WH-EAST,2022-09-28,208,96,False
INV-P0091-WH-WEST-20231023,P0091,WH-WEST,2023-10-23,1630,107,False
INV-P0031-WH-SOUTH-20230824,P0031,WH-SOUTH,2023-08-24,1782,148,False
INV-P0012-WH-WEST-20220829,P0012,WH-WEST,2022-08-29,909,142,False
INV-P0297-WH-WEST-20230526,P0297,WH-WEST,2023-05-26,478,117,False
INV-P0458-WH-NORTH-20220131,P0458,WH-NORTH,2022-01-31,466,45,False
INV-P0173-WH-EAST-20230526,P0173,WH-EAST,2023-05-26,907,113,False
INV-P0037-WH-CENTRAL-20231122,P0037,WH-CENTRAL,2023-11-22,1637,24,False
INV-P0050-WH-CENTRAL-20220630,P0050,WH-CENTRAL,2022-06-30,1005,52,False
INV-P0225-WH-WEST-20230526,P0225,WH-WEST,2023-05-26,435,87,False
INV-P0039-WH-WEST-20230824,P0039,WH-WEST,2023-08-24,606,21,False
INV-P0479-WH-NORTH-20231023,P0479,WH-NORTH,2023-10-23,69,46,False
INV-P0229-WH-NORTH-20220501,P0229,WH-NORTH,2022-05-01,221,112,False
INV-P0114-WH-SOUTH-20230824,P0114,WH-SOUTH,2023-08-24,626,55,False
INV-P0421-WH-WEST-20230126,P0421,WH-WEST,2023-01-26,972,95,False
INV-P0150-WH-CENTRAL-20221127,P0150,WH-CENTRAL,2022-11-27,184,139,False
INV-P0179-WH-WEST-20230526,P0179,WH-WEST,2023-05-26,472,42,False
INV-P0132-WH-NORTH-20220630,P0132,WH-NORTH,2022-06-30,530,148,False
INV-P0248-WH-SOUTH-20221227,P0248,WH-SOUTH,2022-12-27,1219,109,False
INV-P0398-WH-NORTH-20220630,P0398,WH-NORTH,2022-06-30,536,88,False
INV-P0138-WH-EAST-20230625,P0138,WH-EAST,2023-06-25,590,127,False
INV-P0268-WH-SOUTH-20230426,P0268,WH-SOUTH,2023-04-26,943,131,False
INV-P0267-WH-NORTH-20220829,P0267,WH-NORTH,2022-08-29,502,93,False
INV-P0410-WH-EAST-20230725,P0410,WH-EAST,2023-07-25,884,63,False
INV-P0406-WH-EAST-20220730,P0406,WH-EAST,2022-07-30,672,132,False
INV-P0404-WH-WEST-20230526,P0404,WH-WEST,2023-05-26,474,107,False
INV-P0442-WH-SOUTH-20221127,P0442,WH-SOUTH,2022-11-27,1069,89,False
INV-P0070-WH-CENTRAL-20230923,P0070,WH-CENTRAL,2023-09-23,378,73,False
INV-P0061-WH-NORTH-20230625,P0061,WH-NORTH,2023-06-25,1261,38,False
INV-P0254-WH-CENTRAL-20221028,P0254,WH-CENTRAL,2022-10-28,944,113,False
INV-P0191-WH-EAST-20220131,P0191,WH-EAST,2022-01-31,687,92,False
INV-P0371-WH-WEST-20230526,P0371,WH-WEST,2023-05-26,818,76,False
INV-P0280-WH-CENTRAL-20230126,P0280,WH-CENTRAL,2023-01-26,983,130,False
INV-P0293-WH-NORTH-20230526,P0293,WH-NORTH,2023-05-26,999,127,False
INV-P0117-WH-CENTRAL-20231222,P0117,WH-CENTRAL,2023-12-22,601,32,False
INV-P0015-WH-SOUTH-20230923,P0015,WH-SOUTH,2023-09-23,621,71,False
INV-P0419-WH-SOUTH-20221028,P0419,WH-SOUTH,2022-10-28,736,67,False
INV-P0411-WH-EAST-20221227,P0411,WH-EAST,2022-12-27,1389,103,False
INV-P0051-WH-CENTRAL-20221127,P0051,WH-CENTRAL,2022-11-27,356,35,False
INV-P0092-WH-EAST-20230126,P0092,WH-EAST,2023-01-26,401,121,False
INV-P0160-WH-EAST-20230225,P0160,WH-EAST,2023-02-25,1103,42,False
INV-P0114-WH-NORTH-20230526,P0114,WH-NORTH,2023-05-26,1542,60,False
INV-P0051-WH-CENTRAL-20220101,P0051,WH-CENTRAL,2022-01-01,329,35,False
INV-P0439-WH-WEST-20220401,P0439,WH-WEST,2022-04-01,332,56,False
INV-P0164-WH-CENTRAL-20230225,P0164,WH-CENTRAL,2023-02-25,1069,42,False
INV-P0366-WH-EAST-20220531,P0366,WH-EAST,2022-05-31,732,58,False
INV-P0029-WH-CENTRAL-20221227,P0029,WH-CENTRAL,2022-12-27,1335,59,False
INV-P0251-WH-WEST-20220531,P0251,WH-WEST,2022-05-31,1255,69,False
INV-P0105-WH-EAST-20221127,P0105,WH-EAST,2022-11-27,420,54,False
INV-P0007-WH-EAST-20230426,P0007,WH-EAST,2023-04-26,636,26,False
INV-P0220-WH-SOUTH-20230923,P0220,WH-SOUTH,2023-09-23,656,146,False
INV-P0407-WH-NORTH-20220101,P0407,WH-NORTH,2022-01-01,332,80,False
INV-P0437-WH-NORTH-20230225,P0437,WH-NORTH,2023-02-25,236,125,False
INV-P0291-WH-WEST-20231122,P0291,WH-WEST,2023-11-22,633,107,False
INV-P0166-WH-SOUTH-20220101,P0166,WH-SOUTH,2022-01-01,668,36,False
INV-P0265-WH-SOUTH-20220928,P0265,WH-SOUTH,2022-09-28,724,27,False
INV-P0050-WH-WEST-20231222,P0050,WH-WEST,2023-12-22,1736,98,False
INV-P0381-WH-SOUTH-20230625,P0381,WH-SOUTH,2023-06-25,1773,50,False
INV-P0306-WH-SOUTH-20231023,P0306,WH-SOUTH,2023-10-23,1142,91,False
INV-P0362-WH-SOUTH-20231222,P0362,WH-SOUTH,2023-12-22,888,136,False
INV-P0357-WH-WEST-20231222,P0357,WH-WEST,2023-12-22,979,128,False
INV-P0401-WH-SOUTH-20230923,P0401,WH-SOUTH,2023-09-23,624,135,False
INV-P0442-WH-NORTH-20230426,P0442,WH-NORTH,2023-04-26,1042,129,False
INV-P0428-WH-WEST-20230923,P0428,WH-WEST,2023-09-23,1210,23,False
INV-P0105-WH-SOUTH-20230327,P0105,WH-SOUTH,2023-03-27,1005,89,False
INV-P0145-WH-NORTH-20221028,P0145,WH-NORTH,2022-10-28,347,120,False
INV-P0210-WH-SOUTH-20230126,P0210,WH-SOUTH,2023-01-26,964,55,False
INV-P0035-WH-SOUTH-20230426,P0035,WH-SOUTH,2023-04-26,500,76,False
INV-P0339-WH-EAST-20220501,P0339,WH-EAST,2022-05-01,760,108,False
INV-P0443-WH-CENTRAL-20220501,P0443,WH-CENTRAL,2022-05-01,671,67,False
INV-P0133-WH-EAST-20231122,P0133,WH-EAST,2023-11-22,1062,51,False
INV-P0052-WH-WEST-20230327,P0052,WH-WEST,2023-03-27,1030,31,False
INV-P0469-WH-NORTH-20230426,P0469,WH-NORTH,2023-04-26,959,142,False
INV-P0131-WH-WEST-20230126,P0131,WH-WEST,2023-01-26,1239,82,False
INV-P0319-WH-SOUTH-20221028,P0319,WH-SOUTH,2022-10-28,1390,112,False
INV-P0437-WH-NORTH-20230126,P0437,WH-NORTH,2023-01-26,154,125,False
INV-P0263-WH-SOUTH-20220401,P0263,WH-SOUTH,2022-04-01,410,131,False
INV-P0177-WH-CENTRAL-20220829,P0177,WH-CENTRAL,2022-08-29,410,93,False
INV-P0210-WH-CENTRAL-20230725,P0210,WH-CENTRAL,2023-07-25,960,36,False
INV-P0471-WH-CENTRAL-20220401,P0471,WH-CENTRAL,2022-04-01,732,138,False
INV-P0347-WH-SOUTH-20220730,P0347,WH-SOUTH,2022-07-30,109,93,False
INV-P0049-WH-WEST-20220501,P0049,WH-WEST,2022-05-01,365,102,False
INV-P0479-WH-CENTRAL-20220101,P0479,WH-CENTRAL,2022-01-01,647,89,False
INV-P0264-WH-SOUTH-20231122,P0264,WH-SOUTH,2023-11-22,589,107,False
INV-P0271-WH-WEST-20220928,P0271,WH-WEST,2022-09-28,959,93,False
INV-P0393-WH-WEST-20220302,P0393,WH-WEST,2022-03-02,172,46,False
INV-P0293-WH-WEST-20230526,P0293,WH-WEST,2023-05-26,266,101,False
INV-P0093-WH-EAST-20230824,P0093,WH-EAST,2023-08-24,999,138,False
INV-P0430-WH-NORTH-20230126,P0430,WH-NORTH,2023-01-26,703,77,False
INV-P0248-WH-WEST-20220101,P0248,WH-WEST,2022-01-01,685,24,False
INV-P0147-WH-SOUTH-20220829,P0147,WH-SOUTH,2022-08-29,1000,70,False
INV-P0476-WH-NORTH-20220131,P0476,WH-NORTH,2022-01-31,590,127,False
INV-P0148-WH-NORTH-20220131,P0148,WH-NORTH,2022-01-31,815,135,False
INV-P0294-WH-NORTH-20221227,P0294,WH-NORTH,2022-12-27,1121,58,False
INV-P0296-WH-WEST-20221227,P0296,WH-WEST,2022-12-27,837,110,False
INV-P0222-WH-SOUTH-20220630,P0222,WH-SOUTH,2022-06-30,271,77,False
INV-P0287-WH-WEST-20220401,P0287,WH-WEST,2022-04-01,396,64,False
INV-P0451-WH-NORTH-20230327,P0451,WH-NORTH,2023-03-27,1057,92,False
INV-P0024-WH-SOUTH-20220630,P0024,WH-SOUTH,2022-06-30,866,149,False
INV-P0079-WH-EAST-20221127,P0079,WH-EAST,2022-11-27,1276,134,False
INV-P0390-WH-CENTRAL-20220531,P0390,WH-CENTRAL,2022-05-31,274,61,False
INV-P0336-WH-EAST-20230225,P0336,WH-EAST,2023-02-25,1144,126,False
INV-P0173-WH-SOUTH-20230725,P0173,WH-SOUTH,2023-07-25,610,77,False
INV-P0141-WH-WEST-20230923,P0141,WH-WEST,2023-09-23,1287,30,False
INV-P0291-WH-WEST-20220531,P0291,WH-WEST,2022-05-31,329,107,False
INV-P0016-WH-EAST-20230824,P0016,WH-EAST,2023-08-24,1162,141,False
INV-P0474-WH-NORTH-20230923,P0474,WH-NORTH,2023-09-23,418,137,False
INV-P0477-WH-NORTH-20231023,P0477,WH-NORTH,2023-10-23,1016,126,False
INV-P0090-WH-WEST-20230824,P0090,WH-WEST,2023-08-24,1330,135,False
INV-P0365-WH-NORTH-20220928,P0365,WH-NORTH,2022-09-28,696,77,False
INV-P0458-WH-CENTRAL-20220630,P0458,WH-CENTRAL,2022-06-30,1019,62,False
INV-P0139-WH-CENTRAL-20220131,P0139,WH-CENTRAL,2022-01-31,348,45,False
INV-P0384-WH-NORTH-20220829,P0384,WH-NORTH,2022-08-29,115,124,True
INV-P0035-WH-SOUTH-20230923,P0035,WH-SOUTH,2023-09-23,648,76,False
INV-P0202-WH-NORTH-20230824,P0202,WH-NORTH,2023-08-24,731,128,False
INV-P0246-WH-CENTRAL-20220630,P0246,WH-CENTRAL,2022-06-30,940,34,False
INV-P0472-WH-SOUTH-20230526,P0472,WH-SOUTH,2023-05-26,1534,124,False
INV-P0107-WH-NORTH-20220401,P0107,WH-NORTH,2022-04-01,77,34,False
INV-P0071-WH-EAST-20220730,P0071,WH-EAST,2022-07-30,712,37,False
INV-P0051-WH-NORTH-20220101,P0051,WH-NORTH,2022-01-01,681,31,False
INV-P0148-WH-SOUTH-20220101,P0148,WH-SOUTH,2022-01-01,322,41,False
INV-P0325-WH-WEST-20221227,P0325,WH-WEST,2022-12-27,634,71,False
INV-P0156-WH-SOUTH-20230225,P0156,WH-SOUTH,2023-02-25,1606,76,False
INV-P0120-WH-WEST-20230725,P0120,WH-WEST,2023-07-25,723,110,False
INV-P0417-WH-CENTRAL-20220630,P0417,WH-CENTRAL,2022-06-30,334,62,False
INV-P0315-WH-WEST-20220829,P0315,WH-WEST,2022-08-29,620,93,False
INV-P0381-WH-CENTRAL-20231122,P0381,WH-CENTRAL,2023-11-22,942,78,False
INV-P0211-WH-SOUTH-20220101,P0211,WH-SOUTH,2022-01-01,673,37,False
INV-P0189-WH-CENTRAL-20220131,P0189,WH-CENTRAL,2022-01-31,830,38,False
INV-P0371-WH-EAST-20230327,P0371,WH-EAST,2023-03-27,1042,43,False
INV-P0168-WH-CENTRAL-20231222,P0168,WH-CENTRAL,2023-12-22,1330,70,False
INV-P0086-WH-CENTRAL-20230625,P0086,WH-CENTRAL,2023-06-25,735,76,False
INV-P0221-WH-CENTRAL-20220302,P0221,WH-CENTRAL,2022-03-02,518,96,False
INV-P0007-WH-SOUTH-20230426,P0007,WH-SOUTH,2023-04-26,522,107,False
INV-P0177-WH-WEST-20220829,P0177,WH-WEST,2022-08-29,267,122,False
INV-P0154-WH-NORTH-20230824,P0154,WH-NORTH,2023-08-24,603,67,False
INV-P0376-WH-EAST-20230426,P0376,WH-EAST,2023-04-26,1203,115,False
INV-P0040-WH-CENTRAL-20230126,P0040,WH-CENTRAL,2023-01-26,0,144,True
INV-P0355-WH-SOUTH-20231023,P0355,WH-SOUTH,2023-10-23,494,30,False
INV-P0192-WH-CENTRAL-20231122,P0192,WH-CENTRAL,2023-11-22,367,123,False
INV-P0192-WH-EAST-20220829,P0192,WH-EAST,2022-08-29,342,55,False
INV-P0432-WH-SOUTH-20220531,P0432,WH-SOUTH,2022-05-31,837,111,False
INV-P0469-WH-SOUTH-20230725,P0469,WH-SOUTH,2023-07-25,883,56,False
INV-P0270-WH-CENTRAL-20220730,P0270,WH-CENTRAL,2022-07-30,48,92,True
INV-P0326-WH-EAST-20221127,P0326,WH-EAST,2022-11-27,226,57,False
INV-P0118-WH-EAST-20221127,P0118,WH-EAST,2022-11-27,420,79,False
INV-P0390-WH-SOUTH-20231023,P0390,WH-SOUTH,2023-10-23,991,67,False
INV-P0183-WH-SOUTH-20220501,P0183,WH-SOUTH,2022-05-01,819,24,False
INV-P0376-WH-NORTH-20221028,P0376,WH-NORTH,2022-10-28,757,54,False
INV-P0480-WH-NORTH-20230126,P0480,WH-NORTH,2023-01-26,720,137,False
INV-P0104-WH-EAST-20231222,P0104,WH-EAST,2023-12-22,968,112,False
INV-P0317-WH-NORTH-20230625,P0317,WH-NORTH,2023-06-25,1245,106,False
INV-P0217-WH-EAST-20231023,P0217,WH-EAST,2023-10-23,1068,43,False
INV-P0352-WH-CENTRAL-20230426,P0352,WH-CENTRAL,2023-04-26,1040,101,False
INV-P0402-WH-SOUTH-20231122,P0402,WH-SOUTH,2023-11-22,1253,42,False
INV-P0055-WH-EAST-20220730,P0055,WH-EAST,2022-07-30,615,119,False
INV-P0334-WH-CENTRAL-20220401,P0334,WH-CENTRAL,2022-04-01,802,100,False
INV-P0137-WH-CENTRAL-20231122,P0137,WH-CENTRAL,2023-11-22,855,110,False
INV-P0121-WH-NORTH-20230824,P0121,WH-NORTH,2023-08-24,854,106,False
INV-P0182-WH-SOUTH-20230327,P0182,WH-SOUTH,2023-03-27,889,132,False
INV-P0307-WH-WEST-20220630,P0307,WH-WEST,2022-06-30,243,42,False
INV-P0065-WH-NORTH-20231122,P0065,WH-NORTH,2023-11-22,1512,62,False
INV-P0028-WH-EAST-20220928,P0028,WH-EAST,2022-09-28,167,36,False
INV-P0255-WH-EAST-20220531,P0255,WH-EAST,2022-05-31,905,118,False
INV-P0255-WH-WEST-20220829,P0255,WH-WEST,2022-08-29,812,21,False
INV-P0009-WH-CENTRAL-20220730,P0009,WH-CENTRAL,2022-07-30,631,68,False
INV-P0457-WH-CENTRAL-20230923,P0457,WH-CENTRAL,2023-09-23,1182,130,False
INV-P0360-WH-NORTH-20220101,P0360,WH-NORTH,2022-01-01,856,68,False
INV-P0055-WH-EAST-20231222,P0055,WH-EAST,2023-12-22,653,119,False
INV-P0040-WH-NORTH-20220730,P0040,WH-NORTH,2022-07-30,247,121,False
INV-P0227-WH-CENTRAL-20221028,P0227,WH-CENTRAL,2022-10-28,454,69,False
INV-P0071-WH-EAST-20230923,P0071,WH-EAST,2023-09-23,923,37,False
INV-P0050-WH-EAST-20220501,P0050,WH-EAST,2022-05-01,472,35,False
INV-P0377-WH-CENTRAL-20230126,P0377,WH-CENTRAL,2023-01-26,665,135,False
INV-P0439-WH-SOUTH-20220829,P0439,WH-SOUTH,2022-08-29,719,92,False
INV-P0288-WH-EAST-20231023,P0288,WH-EAST,2023-10-23,944,74,False
INV-P0018-WH-NORTH-20230923,P0018,WH-NORTH,2023-09-23,1021,84,False
INV-P0374-WH-WEST-20220401,P0374,WH-WEST,2022-04-01,194,35,False
INV-P0368-WH-WEST-20230526,P0368,WH-WEST,2023-05-26,189,77,False
INV-P0092-WH-WEST-20231023,P0092,WH-WEST,2023-10-23,818,61,False
INV-P0227-WH-WEST-20221127,P0227,WH-WEST,2022-11-27,1195,63,False
INV-P0169-WH-EAST-20220131,P0169,WH-EAST,2022-01-31,524,65,False
INV-P0226-WH-EAST-20230923,P0226,WH-EAST,2023-09-23,1203,53,False
INV-P0400-WH-WEST-20220829,P0400,WH-WEST,2022-08-29,65,50,False
INV-P0191-WH-SOUTH-20230426,P0191,WH-SOUTH,2023-04-26,993,86,False
INV-P0222-WH-NORTH-20220302,P0222,WH-NORTH,2022-03-02,344,58,False
INV-P0374-WH-WEST-20220302,P0374,WH-WEST,2022-03-02,86,35,False
INV-P0229-WH-EAST-20231222,P0229,WH-EAST,2023-12-22,1592,33,False
INV-P0087-WH-SOUTH-20220829,P0087,WH-SOUTH,2022-08-29,813,95,False
INV-P0423-WH-WEST-20220829,P0423,WH-WEST,2022-08-29,330,109,False
INV-P0214-WH-SOUTH-20230824,P0214,WH-SOUTH,2023-08-24,410,139,False
INV-P0385-WH-CENTRAL-20220630,P0385,WH-CENTRAL,2022-06-30,1042,93,False
INV-P0389-WH-SOUTH-20220730,P0389,WH-SOUTH,2022-07-30,674,76,False
INV-P0334-WH-EAST-20220401,P0334,WH-EAST,2022-04-01,481,52,False
INV-P0190-WH-CENTRAL-20220531,P0190,WH-CENTRAL,2022-05-31,881,51,False
INV-P0441-WH-WEST-20221127,P0441,WH-WEST,2022-11-27,43,38,False
INV-P0136-WH-NORTH-20220531,P0136,WH-NORTH,2022-05-31,1035,83,False
INV-P0281-WH-SOUTH-20230426,P0281,WH-SOUTH,2023-04-26,76,69,False
INV-P0421-WH-SOUTH-20231023,P0421,WH-SOUTH,2023-10-23,743,69,False
INV-P0176-WH-WEST-20230327,P0176,WH-WEST,2023-03-27,349,22,False
INV-P0451-WH-EAST-20231122,P0451,WH-EAST,2023-11-22,1105,91,False
INV-P0042-WH-SOUTH-20230327,P0042,WH-SOUTH,2023-03-27,157,107,False
INV-P0396-WH-WEST-20220501,P0396,WH-WEST,2022-05-01,953,65,False
INV-P0014-WH-EAST-20220101,P0014,WH-EAST,2022-01-01,86,109,True
INV-P0254-WH-EAST-20220501,P0254,WH-EAST,2022-05-01,561,113,False
INV-P0458-WH-SOUTH-20230426,P0458,WH-SOUTH,2023-04-26,1229,84,False
INV-P0325-WH-WEST-20220531,P0325,WH-WEST,2022-05-31,513,71,False
INV-P0225-WH-NORTH-20220928,P0225,WH-NORTH,2022-09-28,984,146,False
INV-P0212-WH-CENTRAL-20230426,P0212,WH-CENTRAL,2023-04-26,1083,55,False
INV-P0038-WH-WEST-20220730,P0038,WH-WEST,2022-07-30,165,86,False
INV-P0021-WH-WEST-20221028,P0021,WH-WEST,2022-10-28,554,31,False
INV-P0055-WH-WEST-20221028,P0055,WH-WEST,2022-10-28,123,26,False
INV-P0235-WH-CENTRAL-20230625,P0235,WH-CENTRAL,2023-06-25,703,119,False
INV-P0262-WH-NORTH-20230824,P0262,WH-NORTH,2023-08-24,473,114,False
INV-P0316-WH-CENTRAL-20220531,P0316,WH-CENTRAL,2022-05-31,1159,57,False
INV-P0325-WH-EAST-20221028,P0325,WH-EAST,2022-10-28,409,39,False
INV-P0478-WH-SOUTH-20220501,P0478,WH-SOUTH,2022-05-01,208,40,False
INV-P0270-WH-NORTH-20231122,P0270,WH-NORTH,2023-11-22,399,75,False
INV-P0224-WH-WEST-20221028,P0224,WH-WEST,2022-10-28,1496,62,False
INV-P0332-WH-SOUTH-20230526,P0332,WH-SOUTH,2023-05-26,274,137,False
INV-P0243-WH-WEST-20221028,P0243,WH-WEST,2022-10-28,1190,116,False
INV-P0196-WH-CENTRAL-20230625,P0196,WH-CENTRAL,2023-06-25,0,74,True
INV-P0455-WH-WEST-20220531,P0455,WH-WEST,2022-05-31,999,129,False
INV-P0413-WH-EAST-20220730,P0413,WH-EAST,2022-07-30,908,140,False
INV-P0232-WH-CENTRAL-20220401,P0232,WH-CENTRAL,2022-04-01,743,132,False
INV-P0460-WH-WEST-20220730,P0460,WH-WEST,2022-07-30,787,43,False
